#Proj     Run   Clone    Time    RMSD       Rg    S1        S2      L1      L2       T      NC     NNC
#   0       1       2       3       4        5     6         7       8       9      10      11      12

 1796	    0	    1	  100	1.279	12.155   409	   200	    10	   162	   321	  1102	     0
 1796	    0	    1	  200	1.365	12.295   376	   208	     7	   171	   346	  1108	     0
 1796	    0	    1	  300	1.464	12.430   458	   181	    10	   154	   342	  1145	     0
 1796	    0	    1	  400	1.839	12.426   408	   165	     7	   146	   294	  1020	     0
 1796	    0	    1	  500	1.416	12.275   399	   207	     5	   146	   320	  1077	     0
 1796	    0	    1	  600	1.349	12.276   383	   172	     5	   151	   324	  1035	     0
 1796	    0	    1	  700	1.328	12.193   398	   207	     6	   153	   294	  1058	     0
 1796	    0	    1	  800	1.310	12.349   426	   213	     6	   136	   337	  1118	     0
 1796	    0	    1	  900	1.409	12.267   415	   215	     5	   141	   296	  1072	     0
 1796	    0	    1	 1000	1.541	12.361   419	   214	     5	   157	   313	  1108	     0
 1796	    0	    1	 1100	1.080	12.114   406	   192	     5	   154	   290	  1047	     0
 1796	    0	    1	 1200	1.080	12.267   412	   177	     5	   166	   321	  1081	     0
 1796	    0	    1	 1300	1.057	12.146   412	   191	     5	   157	   339	  1104	     0
 1796	    0	    1	 1400	1.121	12.242   440	   189	     5	   157	   331	  1122	     0
 1796	    0	    1	 1500	1.261	12.371   419	   190	     7	   164	   337	  1117	     0
 1796	    0	    1	 1600	1.340	12.397   474	   190	     6	   157	   337	  1164	     0
 1796	    0	    1	 1700	1.193	12.020   436	   206	     5	   162	   344	  1153	     0
 1796	    0	    1	 1800	1.198	12.225   448	   201	     8	   145	   303	  1105	     0
 1796	    0	    1	 1900	1.481	12.330   432	   197	     7	   138	   317	  1091	     0
 1796	    0	    1	 2000	1.811	12.358   375	   196	     5	   157	   317	  1050	     0
 1796	    0	    1	 2100	1.592	12.384   417	   202	     5	   154	   317	  1095	     0
 1796	    0	    1	 2200	1.864	12.535   420	   184	     6	   143	   315	  1068	     0
 1796	    0	    1	 2300	1.837	12.777   419	   139	     5	   141	   248	   952	     0
 1796	    0	    1	 2400	1.782	12.608   417	   155	     6	   145	   352	  1075	     0
 1796	    0	    1	 2500	1.216	12.151   351	   161	     4	   142	   319	   977	     0
 1796	    0	    1	 2600	1.131	12.295   425	   188	     4	   166	   326	  1109	     0
 1796	    0	    1	 2700	1.644	12.636   449	   178	     5	   132	   316	  1080	     0
 1796	    0	    1	 2800	1.728	12.644   435	   167	     2	   173	   334	  1111	     0
 1796	    0	    1	 2900	1.395	12.354   426	   180	     4	   154	   324	  1088	     0
 1796	    0	    1	 3000	1.585	12.082   407	   212	     5	   123	   265	  1012	     0
 1796	    0	    1	 3100	1.860	12.298   358	   177	     5	   153	   269	   962	     0
 1796	    0	    1	 3200	1.830	12.184   339	   205	     6	   129	   247	   926	     0
 1796	    0	    1	 3300	1.908	12.449   415	   223	     9	   128	   230	  1005	     0
 1796	    0	    1	 3400	1.704	12.366   393	   185	     4	   131	   266	   979	     0
 1796	    0	    1	 3500	1.741	12.345   364	   207	     5	   112	   252	   940	     0
 1796	    0	    1	 3600	1.766	12.407   395	   226	     5	   122	   261	  1009	     0
 1796	    0	    1	 3700	1.648	12.326   370	   192	     6	   103	   250	   921	     0
 1796	    0	    1	 3800	1.429	12.168   398	   211	    10	   108	   271	   998	     0
 1796	    0	    1	 3900	1.491	11.991   414	   167	     7	   116	   264	   968	     0
 1796	    0	    1	 4000	1.865	12.290   394	   159	     4	   125	   266	   948	     0
 1796	    0	    1	 4100	1.561	12.370   441	   176	     5	   132	   323	  1077	     0
 1796	    0	    1	 4200	1.607	12.286   455	   167	     5	   162	   330	  1119	     0
 1796	    0	    1	 4300	1.525	12.084   424	   190	     5	   149	   313	  1081	     0
 1796	    0	    1	 4400	1.410	12.126   428	   199	     5	   147	   270	  1049	     0
 1796	    0	    1	 4500	1.874	12.348   466	   187	     6	   108	   300	  1067	     0
 1796	    0	    1	 4600	2.282	11.864   368	   213	     5	   108	   274	   968	     0
 1796	    0	    1	 4700	2.424	12.016   372	   158	     6	   118	   242	   896	     0
 1796	    0	    1	 4800	2.199	11.989   407	   216	    10	   104	   298	  1035	     0
 1796	    0	    1	 4900	1.911	11.858   393	   209	     6	   123	   302	  1033	     0
 1796	    0	    1	 5000	2.097	12.060   414	   192	     5	   127	   295	  1033	     0
 1796	    0	    1	 5100	2.307	12.099   416	   147	     6	    96	   275	   940	     0
 1796	    0	    1	 5200	2.367	12.164   419	   178	    10	    93	   294	   994	     0
 1796	    0	    1	 5300	2.491	12.284   380	   165	     5	   104	   268	   922	     0
 1796	    0	    1	 5400	2.740	12.319   394	   202	     6	   119	   275	   996	     0
 1796	    0	    1	 5500	2.420	12.544   365	   195	     4	    94	   220	   878	     0
 1796	    0	    1	 5600	2.532	12.020   305	   159	     4	   108	   239	   815	     0
 1796	    0	    1	 5700	2.575	12.105   313	   198	     4	    98	   223	   836	     0
 1796	    0	    1	 5800	2.604	12.215   338	   195	     3	   108	   211	   855	     0
 1796	    0	    1	 5900	2.350	12.378   436	   187	     4	   133	   253	  1013	     0
 1796	    0	    1	 6000	2.513	12.656   402	   186	     5	   111	   268	   972	     0
 1796	    0	    1	 6100	2.603	12.455   376	   158	     5	    89	   238	   866	     0
 1796	    0	    1	 6200	2.528	12.420   423	   174	     4	    94	   218	   913	     0
 1796	    0	    1	 6300	2.386	12.445   403	   202	     5	    82	   204	   896	     0
 1796	    0	    1	 6400	2.391	12.253   427	   193	     4	    84	   241	   949	     0
 1796	    0	    1	 6500	2.562	12.628   390	   225	     5	    69	   197	   886	     0
 1796	    0	    1	 6600	2.225	12.273   409	   194	     5	    81	   245	   934	     0
 1796	    0	    1	 6700	2.303	12.150   446	   214	     1	    90	   219	   970	     0
 1796	    0	    1	 6800	2.337	12.190   376	   207	     4	   102	   243	   932	     0
 1796	    0	    1	 6900	2.181	12.114   416	   226	     5	    87	   234	   968	     0
 1796	    0	    1	 7000	2.316	12.367   403	   225	     8	    79	   235	   950	     0
 1796	    0	    1	 7100	2.369	12.266   355	   170	     5	    77	   235	   842	     0
 1796	    0	    1	 7200	2.389	12.284   419	   189	     5	    79	   245	   937	     0
 1796	    0	    1	 7300	2.442	12.455   450	   205	     5	    81	   268	  1009	     0
 1796	    0	    1	 7400	2.499	12.303   417	   197	     1	    79	   228	   922	     0
 1796	    0	    1	 7500	2.431	12.289   389	   217	     5	    89	   217	   917	     0
 1796	    0	    1	 7600	2.507	12.261   425	   221	     4	    84	   172	   906	     0
 1796	    0	    1	 7700	2.473	12.211   400	   211	     1	    99	   227	   938	     0
 1796	    0	    1	 7800	2.548	12.022   353	   186	     4	    77	   207	   827	     0
 1796	    0	    1	 7900	2.437	12.101   418	   202	     6	    82	   206	   914	     0
 1796	    0	    1	 8000	2.598	12.175   396	   205	     4	    78	   219	   902	     0
 1796	    0	    1	 8100	2.548	12.216   373	   219	     5	    87	   213	   897	     0
 1796	    0	    1	 8200	2.305	12.244   380	   206	     6	    80	   210	   882	     0
 1796	    0	    1	 8300	2.528	12.320   375	   194	     7	    89	   232	   897	     0
 1796	    0	    1	 8400	2.575	12.393   401	   204	     5	    81	   211	   902	     0
 1796	    0	    1	 8500	2.577	12.170   354	   222	     0	    86	   192	   854	     0
 1796	    0	    1	 8600	2.799	12.350   323	   195	     1	    89	   206	   814	     0
 1796	    0	    1	 8700	2.588	12.378   351	   187	     4	    90	   200	   832	     0
 1796	    0	    1	 8800	2.618	12.306   387	   198	     5	    76	   222	   888	     0
 1796	    0	    1	 8900	2.535	12.230   404	   203	     5	    85	   201	   898	     0
 1796	    0	    1	 9000	2.725	12.225   335	   198	     1	    81	   170	   785	     0
 1796	    0	    1	 9100	2.481	12.110   406	   209	     0	    90	   190	   895	     0
 1796	    0	    1	 9200	2.445	12.120   365	   201	     5	    80	   189	   840	     0
 1796	    0	    1	 9300	2.624	12.356   405	   212	     6	    77	   229	   929	     0
 1796	    0	    1	 9400	2.470	12.342   406	   216	     9	    81	   224	   936	     0
 1796	    0	    1	 9500	2.408	12.091   354	   227	     7	    89	   263	   940	     0
 1796	    0	    1	 9600	2.462	12.299   360	   209	     8	    87	   230	   894	     0
 1796	    0	    1	 9700	2.398	12.215   411	   209	     6	    91	   224	   941	     0
 1796	    0	    1	 9800	2.321	12.211   442	   210	     6	    92	   255	  1005	     0
 1796	    0	    1	 9900	2.485	12.351   398	   211	     6	    85	   232	   932	     0
 1796	    0	    1	10000	2.338	12.218   407	   183	     5	    83	   231	   909	     0
 1796	    0	    1	10100	2.277	12.098   449	   177	     5	    99	   271	  1001	     0
 1796	    0	    1	10200	2.483	11.998   390	   164	     2	    93	   228	   877	     0
 1796	    0	    1	10300	2.690	12.204   444	   199	     5	    97	   253	   998	     0
 1796	    0	    1	10400	2.391	12.227   417	   200	     3	   106	   253	   979	     0
 1796	    0	    1	10500	2.448	12.384   416	   204	     5	    99	   241	   965	     0
 1796	    0	    1	10600	2.363	12.345   417	   218	     6	    93	   254	   988	     0
 1796	    0	    1	10700	2.705	12.485   412	   214	    10	    94	   289	  1019	     0
 1796	    0	    1	10800	2.576	12.335   403	   200	     5	    67	   289	   964	     0
 1796	    0	    1	10900	2.332	11.948   420	   226	     5	   102	   298	  1051	     0
 1796	    0	    1	11000	2.748	11.930   383	   197	     5	   102	   284	   971	     0
 1796	    0	    1	11100	2.655	11.862   411	   221	     5	    74	   286	   997	     0
 1796	    0	    1	11200	2.501	11.990   420	   204	     5	    97	   244	   970	     0
 1796	    0	    1	11300	2.442	11.926   401	   202	     5	    99	   283	   990	     0
 1796	    0	    1	11400	2.488	11.989   414	   236	     3	    70	   262	   985	     0
 1796	    0	    1	11500	2.490	12.084   433	   188	     5	    75	   273	   974	     0
 1796	    0	    1	11600	2.525	12.185   441	   193	     5	    68	   268	   975	     0
 1796	    0	    1	11700	2.790	12.141   414	   223	     4	    70	   234	   945	     0
 1796	    0	    1	11800	2.367	12.117   452	   218	     5	    69	   271	  1015	     0
 1796	    0	    1	11900	2.653	12.181   438	   197	     4	    77	   251	   967	     0
 1796	    0	    1	12000	2.483	12.149   434	   222	     5	    78	   232	   971	     0
 1796	    0	    1	12100	2.546	12.217   437	   173	     5	    95	   265	   975	     0
 1796	    0	    1	12200	2.527	12.166   406	   200	     4	   106	   272	   988	     0
 1796	    0	    1	12300	2.220	12.311   430	   198	     5	   111	   215	   959	     0
 1796	    0	    1	12400	2.410	12.130   423	   204	     2	    80	   259	   968	     0
 1796	    0	    1	12500	2.583	12.212   419	   224	     5	    67	   294	  1009	     0
 1796	    0	    1	12600	2.746	12.275   411	   230	     6	   110	   255	  1012	     0
 1796	    0	    1	12700	2.456	12.206   441	   199	     5	    96	   285	  1026	     0
 1796	    0	    1	12800	2.508	12.369   395	   210	     5	    96	   262	   968	     0
 1796	    0	    1	12900	2.493	12.197   431	   192	     6	   130	   277	  1036	     0
 1796	    0	    1	13000	2.712	12.372   455	   213	     5	    91	   275	  1039	     0
 1796	    0	    2	    0	0.043	11.889   463	   221	    11	   172	   339	  1206	     0
 1796	    0	    2	  100	1.275	12.370   429	   162	     6	   157	   352	  1106	     0
 1796	    0	    2	  200	1.679	12.503   421	   152	    11	   167	   321	  1072	     0
 1796	    0	    2	  300	1.538	12.368   394	   184	     8	   147	   306	  1039	     0
 1796	    0	    2	  400	1.919	12.667   383	   196	    10	   162	   321	  1072	     0
 1796	    0	    2	  500	1.913	12.662   461	   193	     7	   160	   350	  1171	     0
 1796	    0	    2	  600	1.950	12.667   408	   179	     6	   159	   265	  1017	     0
 1796	    0	    2	  700	1.738	12.457   430	   175	     5	   162	   323	  1095	     0
 1796	    0	    2	  800	1.635	12.572   379	   198	     6	   135	   324	  1042	     0
 1796	    0	    2	  900	1.794	12.494   381	   165	     5	   147	   278	   976	     0
 1796	    0	    2	 1000	1.324	12.406   391	   212	     7	   147	   323	  1080	     0
 1796	    0	    2	 1100	1.421	12.466   464	   211	     8	   149	   348	  1180	     0
 1796	    0	    2	 1200	1.927	12.727   446	   203	     5	   118	   321	  1093	     0
 1796	    0	    2	 1300	1.718	12.560   404	   158	     7	   130	   335	  1034	     0
 1796	    0	    2	 1400	1.635	12.586   436	   205	     7	   144	   285	  1077	     0
 1796	    0	    2	 1500	1.765	12.479   467	   198	     7	   151	   332	  1155	     0
 1796	    0	    2	 1600	1.964	12.640   410	   189	     5	   158	   286	  1048	     0
 1796	    0	    2	 1700	1.735	12.606   397	   197	     5	   162	   309	  1070	     0
 1796	    0	    2	 1800	1.793	12.498   424	   211	    10	   170	   321	  1136	     0
 1796	    0	    2	 1900	1.735	12.625   399	   204	    11	   146	   283	  1043	     0
 1796	    0	    2	 2000	1.684	12.297   423	   177	    11	   155	   306	  1072	     0
 1796	    0	    2	 2100	1.404	12.228   471	   180	    11	   158	   355	  1175	     0
 1796	    0	    2	 2200	1.632	12.352   395	   183	    10	   169	   297	  1054	     0
 1796	    0	    2	 2300	1.712	12.175   373	   193	    11	   171	   295	  1043	     0
 1796	    0	    2	 2400	1.828	12.398   455	   164	     9	   156	   309	  1093	     0
 1796	    0	    2	 2500	1.544	12.111   415	   189	    11	   159	   335	  1109	     0
 1796	    0	    2	 2600	1.863	12.226   369	   168	    11	   156	   300	  1004	     0
 1796	    0	    2	 2700	1.636	12.324   445	   170	    10	   165	   350	  1140	     0
 1796	    0	    2	 2800	1.526	12.375   424	   175	    11	   160	   309	  1079	     0
 1796	    0	    2	 2900	1.224	12.204   384	   195	    11	   155	   348	  1093	     0
 1796	    0	    2	 3000	1.795	12.332   429	   170	    10	   155	   317	  1081	     0
 1796	    0	    2	 3100	1.627	12.535   402	   199	    11	   148	   287	  1047	     0
 1796	    0	    2	 3200	1.491	12.239   417	   180	    11	   145	   351	  1104	     0
 1796	    0	    2	 3300	1.720	12.245   436	   210	    11	   123	   285	  1065	     0
 1796	    0	    2	 3400	1.950	12.307   388	   219	    10	   130	   277	  1024	     0
 1796	    0	    2	 3500	1.451	12.338   387	   192	    11	   147	   311	  1048	     0
 1796	    0	    2	 3600	1.630	12.435   417	   210	    11	   153	   344	  1135	     0
 1796	    0	    2	 3700	1.843	12.582   369	   194	    11	   132	   299	  1005	     0
 1796	    0	    2	 3800	1.608	12.419   414	   178	    11	   135	   271	  1009	     0
 1796	    0	    2	 3900	1.860	12.613   431	   175	    11	   158	   310	  1085	     0
 1796	    0	    2	 4000	1.809	12.624   444	   177	    10	   146	   320	  1097	     0
 1796	    0	    2	 4100	1.858	12.380   398	   191	    11	   145	   322	  1067	     0
 1796	    0	    2	 4200	1.652	12.372   424	   189	    10	   167	   364	  1154	     0
 1796	    0	    2	 4300	1.614	12.342   456	   168	    10	   164	   335	  1133	     0
 1796	    0	    2	 4400	1.776	12.613   473	   186	    10	   147	   336	  1152	     0
 1796	    0	    2	 4500	1.620	12.453   404	   174	    11	   174	   331	  1094	     0
 1796	    0	    2	 4600	1.797	12.570   460	   175	    11	   152	   329	  1127	     0
 1796	    0	    2	 4700	1.904	12.585   412	   179	    10	   168	   350	  1119	     0
 1796	    0	    2	 4800	1.813	12.346   472	   158	    10	   145	   306	  1091	     0
 1796	    0	    2	 4900	2.073	12.418   412	   146	    10	   144	   305	  1017	     0
 1796	    0	    2	 5000	1.891	12.287   380	   182	    10	   142	   320	  1034	     0
 1796	    0	    2	 5100	1.836	12.484   448	   165	    11	   144	   328	  1096	     0
 1796	    0	    2	 5200	1.776	12.362   424	   155	    10	   152	   328	  1069	     0
 1796	    0	    2	 5300	2.108	12.554   418	   151	    11	   163	   308	  1051	     0
 1796	    0	    2	 5400	1.866	12.386   459	   176	    10	   143	   336	  1124	     0
 1796	    0	    2	 5500	1.807	12.468   444	   137	     9	   163	   358	  1111	     0
 1796	    0	    2	 5600	1.897	12.351   469	   147	    10	   160	   337	  1123	     0
 1796	    0	    2	 5700	1.863	12.463   436	   179	    10	   176	   335	  1136	     0
 1796	    0	    2	 5800	2.136	12.868   418	   156	    10	   153	   288	  1025	     0
 1796	    0	    2	 5900	1.870	12.451   410	   170	    10	   167	   338	  1095	     0
 1796	    0	    2	 6000	1.799	12.355   454	   161	    11	   176	   328	  1130	     0
 1796	    0	    2	 6100	1.806	12.506   435	   168	    11	   155	   339	  1108	     0
 1796	    0	    2	 6200	1.741	12.468   398	   158	    11	   158	   293	  1018	     0
 1796	    0	    2	 6300	1.957	12.291   438	   153	    11	   158	   318	  1078	     0
 1796	    0	    2	 6400	1.802	12.370   385	   154	    10	   153	   264	   966	     0
 1796	    0	    2	 6500	1.672	12.346   453	   164	    10	   162	   341	  1130	     0
 1796	    0	    2	 6600	1.856	12.342   424	   164	     9	   159	   310	  1066	     0
 1796	    0	    2	 6700	2.068	12.521   475	   157	    10	   161	   336	  1139	     0
 1796	    0	    2	 6800	2.106	12.720   415	   172	    10	   134	   299	  1030	     0
 1796	    0	    2	 6900	1.815	12.382   442	   159	     9	   163	   332	  1105	     0
 1796	    0	    2	 7000	1.836	12.340   416	   140	    10	   161	   339	  1066	     0
 1796	    0	    2	 7100	1.917	12.336   421	   188	    11	   154	   313	  1087	     0
 1796	    0	    2	 7200	2.124	12.501   425	   158	    11	   158	   325	  1077	     0
 1796	    0	    2	 7300	2.217	12.399   434	   176	    11	   147	   333	  1101	     0
 1796	    0	    2	 7400	2.128	12.521   408	   182	    10	   147	   313	  1060	     0
 1796	    0	    2	 7500	1.906	12.309   422	   171	    10	   157	   338	  1098	     0
 1796	    0	    2	 7600	1.819	12.494   434	   172	    10	   164	   352	  1132	     0
 1796	    0	    2	 7700	1.877	12.432   419	   188	    11	   149	   309	  1076	     0
 1796	    0	    2	 7800	1.730	12.236   422	   178	    10	   144	   336	  1090	     0
 1796	    0	    2	 7900	2.082	12.347   401	   166	    10	   151	   271	   999	     0
 1796	    0	    2	 8000	1.975	12.332   423	   156	    11	   142	   321	  1053	     0
 1796	    0	    2	 8100	2.027	12.495   429	   192	    10	   147	   310	  1088	     0
 1796	    0	    2	 8200	1.694	12.314   413	   176	    10	   129	   349	  1077	     0
 1796	    0	    2	 8300	1.940	12.434   432	   187	    11	   156	   357	  1143	     0
